artist_id,total_n_pqnt_texte,name,type,regex
331257,308,Dre,remove,
4122172,308,Bryan,remove,
541197,306,Swift,remove,
108837682,306,Five,remove,
14944,304,Glück,remove,
14944,304,Gluck,remove,
121726,304,Midnight,remove,
417523,304,Tang,remove,
864062,304,MONEY,remove,
864062,304,Money,remove,
1536,303,Morricone,remove,
56071,302,Stella,remove,
244648,302,Austin,remove,
244648,302,Johnta,remove,
8200316,302,Stella,remove,
11033960,302,Dada,remove,
296520,301,Slimane,remove,
77063052,301,Jessica,remove,
2047,300,Jarre,remove,
7361,300,Mountain,remove,
7361,300,Mountian,remove,
62400,300,ARP,remove,
62400,300,Arp,remove,
66946,300,Flash,remove,
115324,300,Gus,remove,
133408512,300,June,remove,
286504,299,Bonaparte,remove,
202996,298,Sunday,remove,
1675521,298,Refuge,remove,
1675521,298,Rage,remove,
5339428,298,Antonin,remove,
864,296,Purple,remove,
110725,296,Drag-On,remove,
110725,296,Drag‐On,remove,
110725,296,Dragon,remove,
146696,296,Hell,remove,
267676,296,Purple,remove,
1368377,296,Brother,remove,
1424821,296,Honeymoon,remove,
3972541,296,Hell,remove,
70779692,296,Hell,remove,
122468,295,Heaven,remove,
262532,295,Bang,remove,
2210161,294,Nothing,remove,
4055,292,Snow,remove,
8000,292,Snow,remove,
1042268,233,Angele,negative,\bAng[èe]le\b(?! [A-Z])
240544,194,Annelise,negative,\bAnnelise\b(?! [A-Z])
1062,251,Dalida,negative,\bDalida\b (?! [A-Z])
2881,201,Sheila,negative,\bSheila\b(?! [A-Z])
1334,150,Archive,negative,"(?<![A-Z][a-z]{1,10} )\bArchive\b(?! [A-Z])"
213,186,A.B.C.,remove,
96460242,186,ABC,remove,
213,186,ABC,remove,
213,186,ABC☆,remove,
288370,223,Abraham,remove,
8923,115,Abstract,remove,
73059,253,Acid,remove,
82865,236,Act,remove,
75798,278,Adele,remove,
70667,123,Agnes,remove,
7058517,231,Ahmad,remove,
1489141,231,Ahmad,remove,
931,95,Aiden,remove,
8623006,106,Aimer,remove,
13176563,147,Akira,remove,
8556,291,Alabama,remove,
5400645,127,Alaska,remove,
147382832,127,Alaska,remove,
83038,110,Alba,remove,
4446887,260,Alessandro,remove,
11735,96,Alexa,remove,
11735,96,Alexia,remove,
126873392,122,Alias,remove,
300082,178,Alien,remove,
1270221,246,Aline,remove,
10478743,194,Alma,remove,
10774910,194,Alma,remove,
9085,141,Ame,remove,
164704,156,Amir,remove,
164704,156,AMiR,remove,
494993,113,Amnesty,remove,
985,259,Anaïs,remove,
7860172,159,Andersen,remove,
145661,170,Andres,remove,
145661,170,Andrés,remove,
1042268,233,Angèle,remove,
61051852,233,Angèle,remove,
73566802,127,Angelina,remove,
3955,285,Angels,remove,
67299732,139,ANGIE,remove,
67299732,139,Angie,remove,
103050,213,Animals,remove,
142990,152,Animation,remove,
1658,263,Anis,remove,
194482,285,Anita,remove,
112146,120,Anja,remove,
156,111,Anouk,remove,
5566,188,Ant,remove,
434290,217,Anti,remove,
310493,221,Antigone,remove,
67334,269,Antony,remove,
9400494,262,Antony,remove,
10237,257,Anvil,remove,
96728672,129,April,remove,
96728672,129,APRIL,remove,
158116,130,Arditi,remove,
78177,127,Argent,remove,
1148657,131,Arielle,remove,
8648524,267,Arizona,remove,
17035,246,Arsenal,remove,
13257,99,Ascension,remove,
5289,105,Asia,remove,
1282173,104,Assad,remove,
64567062,215,Assassin,remove,
484688,127,Atom,remove,
12340,109,Attila,remove,
10293812,109,Attila,remove,
1365440,115,Aube,remove,
898502,154,Audio,remove,
3708,231,Avatar,remove,
114366,106,Avatar,remove,
114366,106,Avattar,remove,
35,182,Avril,remove,
168543387,139,AYA,remove,
168543387,139,Aya,remove,
168543387,139,aya,remove,
1336110,277,Azur,remove,
4553622,162,Babylone,remove,
4553622,162,babylone,remove,
384181,160,Balthazar,remove,
12794,240,Baltimore,remove,
11051,118,Bambe,remove,
11051,118,Bambee,remove,
11051,118,Bambi,remove,
13099141,118,Bambi,remove,
11051,118,Bambie,remove,
11051,118,Bambii,remove,
555816,229,Banks,remove,
11695007,173,Banquet,remove,
10740,94,Baobab,remove,
6801,131,Barber,remove,
1652107,229,Barbie,remove,
4599926,101,Barrie,remove,
7306,148,Basie,remove,
17028,117,Battle,remove,
245875,153,Baxter,remove,
8980408,130,Bayonne,remove,
472954,138,Beam,remove,
159858922,260,Bear,remove,
431975,90,Being,remove,
69197,246,Believe,remove,
16679,115,Benoit,remove,
9493,116,Between,remove,
500390,246,Beverly,remove,
2519,122,Biggie,remove,
107666,103,Birdy,remove,
7341,108,Bizarre,remove,
7341,108,Bizzare,remove,
5092,124,Blackstar,remove,
187726,104,Blackstar,remove,
4824685,253,Blair,remove,
6887109,253,Blair,remove,
210302047,253,Blair,remove,
10942,146,Blanchard,remove,
171775,102,Blanco,remove,
144139182,102,Blanco,remove,
144139182,102,BLANCO,remove,
4407,106,Bleach,remove,
13047,108,Bloom,remove,
375382,223,blu,remove,
375382,223,Blu,remove,
10865,181,Bo$$,remove,
1160957,252,Bombay,remove,
277893,133,Bones,remove,
49533552,117,Bonn,remove,
65612782,198,Boogie,remove,
275186,127,Bop,remove,
4017953,93,Borgia,remove,
10865,181,Boss,remove,
6402,166,Bourvil,remove,
181764997,179,Bovary,remove,
157443,154,Brass,remove,
4315474,207,Bravo,remove,
336840,92,Brazzaville,remove,
7420680,112,Bridges,remove,
2111,119,Broad,remove,
817889,110,Bronson,remove,
3767,250,Brooks,remove,
118354112,194,Bros,remove,
6982223,97,BTS,remove,
352182,243,Buckley,remove,
84654,195,Buffalo,remove,
172160,95,Bukowski,remove,
184175,187,Bull,remove,
121,94,Burial,remove,
6281,91,Burial,remove,
470491,236,Burns,remove,
3928,130,Business,remove,
9002,141,C-N-N,remove,
9002,141,C.N.N.,remove,
54411092,151,Cadillac,remove,
454,112,Calling,remove,
5003885,275,Campbell,remove,
12422,174,Candy,remove,
9602094,127,Capital,remove,
1485959,105,Capra,remove,
261160,150,capsule,remove,
261160,150,Capsule,remove,
3710,100,Caravan,remove,
8551,179,Cargo,remove,
8551,179,cargo,remove,
3892,149,Caribou,remove,
192610,115,Carine,remove,
346945,120,Carrousel,remove,
570,138,Cars,remove,
70013572,184,Casanova,remove,
155309,125,Case,remove,
210355,139,CASEY,remove,
210355,139,Casey,remove,
6046724,139,Casey,remove,
100003,97,Casta,remove,
6046724,139,Cazey,remove,
1668,135,Cell,remove,
153557,232,Cello,remove,
86564,161,Century,remove,
3304,133,Cesare,remove,
134511,109,Chad,remove,
418003,234,Chamber,remove,
9185,131,Champion,remove,
76072762,131,Champion,remove,
4449120,240,Chance,remove,
6549,169,Change,remove,
656972,166,Char,remove,
466397,126,Charlemagne,remove,
263694,212,Charpentier,remove,
4995202,126,Chartreuse,remove,
1166,113,Chase,remove,
1600681,106,Chassol,remove,
1618820,97,Chausson,remove,
6937,243,Chef,remove,
365351,206,Chelsea,remove,
69832,102,Cheveu,remove,
2640,213,Chic,remove,
10514,115,Chiens,remove,
477434,286,Child,remove,
530,137,Children,remove,
211469,218,China,remove,
82989,218,China,remove,
291325,149,Chip,remove,
67536,107,Chocolat,remove,
87312,256,Cindy,remove,
208756407,256,Cindy,remove,
80939,111,Circle,remove,
131964,253,Circus,remove,
57867512,143,Citizen,remove,
66566,247,Clémence,remove,
9002,141,CNN,remove,
4694,149,Cobra,remove,
116147,235,Code,remove,
5333973,242,Cœur,remove,
158405712,196,Cola,remove,
318,243,Cold,remove,
149102,232,Colombier,remove,
165499,219,Colorado,remove,
8596,183,Coluche,remove,
1313982,123,Comes,remove,
238,134,Common,remove,
807641,168,Conan,remove,
171724,232,Concorde,remove,
82068,119,Constantine,remove,
7416,154,Copeland,remove,
7416,154,Copland,remove,
644850,184,Corea,remove,
310,273,Corneille,remove,
6088,112,Cornelius,remove,
2084,111,Cornelius,remove,
97035,135,Cortot,remove,
11823,283,Costello,remove,
10836146,127,Courtesy,remove,
195247,124,Cowboy,remove,
134105,191,Cox,remove,
3918,110,Cramps,remove,
1796,175,Cream,remove,
1783,104,Creed,remove,
132100,243,Crime,remove,
506377,100,Crown,remove,
162581557,100,Crown,remove,
265841,185,Crumb,remove,
6976,176,Crystal,remove,
156881,235,Cyrus,remove,
265204,93,Daisy,remove,
121457,111,Dakota,remove,
12564052,251,Dalida,remove,
117824532,118,Dalton,remove,
62660,124,Damnation,remove,
7064,122,Dandy,remove,
86066,200,Danger,remove,
74815,142,Dani,remove,
388407,97,Daoud,remove,
17088,199,Daphné,remove,
3892,149,Daphni,remove,
1043,209,Dario,remove,
12049,116,Darius,remove,
7486046,116,Darius,remove,
6147,111,Darkness,remove,
70141,209,Dawn,remove,
79350,209,Dawn,remove,
3295,98,Deluxe,remove,
789372,122,Desert,remove,
9122,90,Desmond,remove,
1177425,149,Destin,remove,
5899243,117,Destiny,remove,
62769,109,Destiny,remove,
174945,128,Deville,remove,
12280,129,Dexter,remove,
105676,266,Diamond,remove,
1779,103,Dickinson,remove,
264523,126,Diesel,remove,
367989,207,Dieudonne,remove,
367989,207,Dieudonné,remove,
3798,114,Digger,remove,
641,135,Dima,remove,
122768,119,Dina,remove,
669,249,Dionysis,remove,
65768562,239,Dionysos,remove,
1846,118,Diplo,remove,
1846,118,Diplodocus,remove,
515476,119,Dixon,remove,
2929,209,Dogs,remove,
56836182,145,Dolly,remove,
1749,145,Dolly,remove,
7609,250,Dom,remove,
85439,250,Dom,remove,
246735,97,Dominic,remove,
86139072,144,Donavan,remove,
86139072,144,Donovan,remove,
86139072,144,Donovon,remove,
2857,114,DOOM,remove,
2857,114,Doom,remove,
50173132,221,Dora,remove,
100289,190,Doris,remove,
14388,133,Dorothee,remove,
14388,133,Dorothée,remove,
80463,164,Dorothy,remove,
3639,166,Doyle,remove,
58639,166,Doyle,remove,
763,264,Dre..,remove,
1269382,174,Driver,remove,
8289498,107,Dune,remove,
13011543,107,Dune,remove,
10043,100,Dust,remove,
5051,286,e:,remove,
210,192,Eagels,remove,
210,192,Eagles,remove,
2841,191,Electronic,remove,
5591522,198,Elephant,remove,
61105892,155,Elia,remove,
61105892,155,ELIA,remove,
9783334,186,Elias,remove,
2279,143,Elisa,remove,
472954,138,Elite,remove,
195476,105,Elite,remove,
2928,156,Emanuel,remove,
11076,121,Emerson,remove,
5175,97,Emperor,remove,
101675692,97,Emperor,remove,
5175,97,Emporer,remove,
278643,185,Engel,remove,
4678250,158,England,remove,
2792,220,Enrique,remove,
2792,220,Enriqué,remove,
102627,241,Epic,remove,
16745,200,Est'elle,remove,
16745,200,Est’Elle,remove,
16745,200,Estelle,remove,
322955,146,Eugénie,remove,
398254,217,Eurydice,remove,
5051,286,Everything,remove,
193657,170,Evil,remove,
1332024,123,Exile,remove,
77959,123,Exile,remove,
5640,136,Expose,remove,
5640,136,Exposé,remove,
5640,136,Expose',remove,
74,95,Fabulous,remove,
2444,112,Faces,remove,
266,171,Faith,remove,
109618,171,Faith,remove,
83008,252,Fantasy,remove,
152218,216,Far,remove,
6207,100,Farm,remove,
114089,158,Father,remove,
63927,114,Fatima,remove,
407920,150,Fats,remove,
5160574,250,Fauve,remove,
56895,250,Fauve,remove,
66322,112,Fear,remove,
568,273,Felix,remove,
475045,213,Fiction,remove,
64586,231,Fields,remove,
644,242,Fiest,remove,
65923,149,Fight,remove,
17304,124,Fingers,remove,
1726991,128,Fish,remove,
7347,128,Fish,remove,
56125,177,Fisher,remove,
177481,94,Floor,remove,
14336833,91,Flow,remove,
4407,106,Flow,remove,
88917852,123,Flower,remove,
179,124,Flowers,remove,
207560517,124,Flowers,remove,
13533393,198,Foé,remove,
152265,130,Food,remove,
194277,256,Forest,remove,
472588,121,Formation,remove,
147779,93,Fortune,remove,
147955,161,Frances,remove,
110636,102,Frans,remove,
10686,92,Freaks,remove,
148468,210,Freddie,remove,
62057,237,Freedom,remove,
5715,156,Freeman,remove,
72481502,155,Freeman,remove,
73721962,220,Frida,remove,
629,110,Fugees,remove,
380832,265,Fun,remove,
380832,265,fun.,remove,
10511,236,Gabin,remove,
390159,122,Gable,remove,
390159,122,Gablé,remove,
390159,122,Gablé,remove,
1915,222,Gabrielle,remove,
2598,128,Gala,remove,
565934,232,Games,remove,
1351745,164,Garçons,remove,
16043,106,Gate,remove,
2348971,168,Gauche,remove,
389512,250,Gaza,remove,
2165161,249,Gen,remove,
190652,218,Gen-X,remove,
190652,218,Gen.X,remove,
190652,218,Generation,remove,
2165161,249,Genesis,remove,
7764,93,Genius,remove,
190652,218,GenX,remove,
270499,185,Georgia,remove,
174349,99,Ghetto,remove,
130528,169,Gianni,remove,
11507475,169,Gianni,remove,
1370541,140,Giant,remove,
5293,140,Giant,remove,
15590,106,Giordano,remove,
79566,111,Giselle,remove,
5566,188,Goddard,remove,
1821,277,Gold,remove,
79727042,277,Gold,remove,
4517,217,Gomez,remove,
69451762,217,Gomez,remove,
2329,153,Gong,remove,
151999,185,Goodman,remove,
71229,209,Graal,remove,
62523,135,Grave,remove,
6139,109,Greig,remove,
371843,235,Grey,remove,
6139,109,Grieg,remove,
6139,109,Griege,remove,
56175,95,Griffin,remove,
121648,162,Gris,remove,
70503372,105,GTA,remove,
7972,267,Gucci,remove,
7972,267,GucciMane,remove,
278723,151,Guernica,remove,
663,284,Gun,remove,
78875,141,Gunter,remove,
78875,141,Gunther,remove,
78875,141,Günther,remove,
2666,128,Hair,remove,
5409,178,Hal,remove,
5409,178,HAL,remove,
85659022,94,Hallelujah,remove,
57016,174,Halloween,remove,
1710850,221,Hamé,remove,
8306,132,Hammer,remove,
13024,150,Hampton,remove,
241,149,Hamza,remove,
16757,161,Hanna,remove,
10671,96,Hate,remove,
3798,114,Hawaii,remove,
14691,97,Hawaii,remove,
51572602,243,Helen,remove,
16966,212,Helena,remove,
16966,212,Hélèna,remove,
426144,168,Hello,remove,
4683,115,Henderson,remove,
55683,115,Henderson,remove,
8184,178,Hepburn,remove,
8505956,242,Her,remove,
309,107,Hernandez,remove,
1621,175,Heron,remove,
347124,229,Highway,remove,
1699659,251,Hills,remove,
13264,153,Holden,remove,
9039,153,Holden,remove,
477,140,Hole,remove,
4490485,111,Hollis,remove,
540140,227,Holly,remove,
1329,112,Hood,remove,
1574887,123,Hook,remove,
303164,123,Hook,remove,
8597,211,Horn,remove,
56797,148,Horowitz,remove,
5515,261,Horse,remove,
211279,261,Horse,remove,
1078548,229,Hudson,remove,
310218,100,Hunger,remove,
310218,100,Hunger!,remove,
8468,117,Hurt,remove,
553004,95,Huxley,remove,
63400,290,Ice,remove,
63400,290,ICE,remove,
63400,290,ice,remove,
3365,133,Idaho,remove,
1427,157,Idir,remove,
2111,119,Idol,remove,
10948,105,Iglesias,remove,
1214959,114,Illusion,remove,
1930611,114,Illusion,remove,
7466992,92,Ilya,remove,
1263403,198,Ima,remove,
7143,94,Impressions,remove,
12890,102,Indian,remove,
1034268,186,Indiana,remove,
9309,103,Indigo,remove,
5531672,115,Infinit',remove,
126917,106,Invisible,remove,
15770,115,Ira,remove,
15770,115,Ira!,remove,
4064,135,J.D.,remove,
81695,291,Jacky,remove,
462385,291,Jacky,remove,
619197,110,Jadis,remove,
144434,91,Jaguar,remove,
337418,91,Jaguar,remove,
138,264,Jah,remove,
9822974,288,Jah,remove,
9638120,124,Jakob,remove,
16973,124,Jakob,remove,
478534,232,Jamal,remove,
262,265,Janet,remove,
451007,91,Janine,remove,
211247,148,Japan,remove,
12334,148,Japan,remove,
3221,200,Java,remove,
4064,135,Jaydee,remove,
836,116,Jeanette,remove,
836,116,Jeannette,remove,
468,103,Jenifer,remove,
3071,131,Jenkins,remove,
130374,131,Jenkins,remove,
5836581,250,Jesse,remove,
597,147,Jet,remove,
57503302,139,Joanna,remove,
5168,291,Joao,remove,
67334,269,Johnsons,remove,
5466958,125,Joli,remove,
245895,144,Jolly,remove,
9140,280,Joplin,remove,
1140369,124,Jordana,remove,
3381,122,Journey,remove,
244739,126,July,remove,
12889335,105,Jung,remove,
436163,239,Jungle,remove,
64303492,284,Junior,remove,
199147,252,Jupiter,remove,
72317542,252,Jupiter,remove,
1670514,161,Justin(e),remove,
1670514,161,Justine,remove,
13179,159,K-7,remove,
13179,159,K7,remove,
1385,189,Kansas,remove,
75011,120,Kessler,remove,
8161716,109,Khalil,remove,
378891,109,Khalil,remove,
1134514,147,Kiefer,remove,
427522,156,Kiev,remove,
80817132,96,Klan,remove,
1675,101,Knife,remove,
7260670,116,Kodak,remove,
15986,102,Koji,remove,
112398,145,Kramer,remove,
11700123,170,Kris,remove,
69521,96,Kristofferson,remove,
72820272,100,Kronos,remove,
560932,151,Kyle,remove,
479,128,Kylie,remove,
311396,209,Lafayette,remove,
15986,102,Lai,remove,
10304,229,Lake,remove,
463502,115,Lalo,remove,
82998,90,Laszlo,remove,
138279,213,LAUREL,remove,
138279,213,Laurel,remove,
4761823,137,Lautrec,remove,
1554,290,Lavilliers,remove,
1063,102,Lavoine,remove,
1644588,176,Lay,remove,
1644588,176,LAY,remove,
305544,204,Lazare,remove,
110145,105,Legacy,remove,
105387,207,Legend,remove,
75952,141,Leila,remove,
151951,145,Lemercier,remove,
246896,199,Lemmy,remove,
56149,158,Lena,remove,
12030,159,Lenine,remove,
397415,122,Leningrad,remove,
62815092,104,Léonie,remove,
582409,202,Leroux,remove,
582409,202,LeRoux,remove,
1439297,92,Lescop,remove,
528,207,Leslie,remove,
453638,123,Lhasa,remove,
1022,190,Libertines,remove,
4835501,137,Lido,remove,
81444,152,Lights,remove,
6568,120,Lino,remove,
2652,125,Lio,remove,
10237,257,Lips,remove,
1126856,226,Lise,remove,
168775,249,Liz,remove,
208931,171,Loco,remove,
123503,217,Lorenzo,remove,
56982,167,Lotus,remove,
79981422,167,Lotus,remove,
4453455,166,Louane,remove,
13650401,111,Loud,remove,
67532872,111,Loud,remove,
1290733,116,Lower,remove,
4348,278,LSD,remove,
50913632,166,Luce,remove,
8361242,167,Luce,remove,
51369022,285,Lucy,remove,
9618942,245,Luna,remove,
78598292,245,Luna,remove,
9092188,245,Luna,remove,
72505942,245,Luna,remove,
1055,201,Luz,remove,
1235534,182,Macha,remove,
56957,98,Machiavel,remove,
86690532,188,MADISON,remove,
86690532,188,Madison,remove,
1825,100,Madness,remove,
152947,99,Maestro,remove,
7034,104,Magnus,remove,
4446887,260,Mahmood,remove,
931,95,Maiden,remove,
12890,102,Malu,remove,
69627,163,Management,remove,
3892,149,Manitoba,remove,
5098407,259,Manon,remove,
83424,259,Manon,remove,
12611,127,Marc-Antoine,remove,
65,134,Mariah,remove,
71551,134,Mariah,remove,
115373982,202,Marquis,remove,
4197410,220,Marthe,remove,
553004,95,Martinet,remove,
56025852,162,Marty,remove,
181010,93,Martyn,remove,
4601,153,Mason,remove,
3047,98,Mass,remove,
116433,166,Massacre,remove,
4644244,97,Massy,remove,
108324,236,Master,remove,
56024642,274,Maurizio,remove,
75742,185,Maxim,remove,
2376,123,Maxwell,remove,
61494,264,Maya,remove,
394099,102,Mayday,remove,
120460,243,McCarthy,remove,
1825,100,Mednis,remove,
4186,128,Melanie,remove,
242083,91,Melhaud,remove,
67682,180,Melissa,remove,
67682,180,Mélissa,remove,
345439,134,Memory,remove,
1388943,223,Merlin,remove,
6351846,114,Meryl,remove,
67030,165,Message,remove,
291491,165,Message,remove,
13777,223,Messenet,remove,
4968870,95,Metro,remove,
405957,107,Meyers,remove,
3878,111,"MIA,",remove,
77256,146,Michele,remove,
77256,146,Michelle...,remove,
61583,102,Microphones,remove,
391975,152,Milk,remove,
160729,155,Milo,remove,
4720,212,Milton,remove,
7434818,253,Mimi,remove,
9492,176,Mina,remove,
9492,176,MiNa,remove,
210976,148,Mini,remove,
1065260,181,Minnesota,remove,
95026,221,Miracle,remove,
72409262,137,Miro,remove,
91,142,Misdemeanor,remove,
91,142,Missdemeanor,remove,
91,142,Missy,remove,
6068,203,Mocky,remove,
249075,99,Moderne,remove,
616137,288,Moïse,remove,
1114023,177,Molina,remove,
156631,108,Molly,remove,
72643602,108,Molly,remove,
12308,142,Monkey,remove,
3075,133,Mono,remove,
3075,133,mono,remove,
5227946,196,Montagne,remove,
432258,210,Montana,remove,
98097942,226,Monty,remove,
392142,195,Monuments,remove,
10713,151,Mood,remove,
9769192,151,Mood,remove,
57544,139,Morton,remove,
11225,274,Moss,remove,
380362,273,Mother,remove,
989667,144,Mountains,remove,
291144,167,Mourad,remove,
15145,118,Moussa,remove,
62589302,118,Moussa,remove,
69758,108,Mudcrack,remove,
69758,108,Mudcracks,remove,
114487062,96,Mundo,remove,
179055,176,Mussolini,remove,
5061171,125,Must,remove,
194809,110,Mustang,remove,
250989,113,Mute,remove,
405957,107,Myers,remove,
83967412,92,Mystery,remove,
56840,123,Nada,remove,
80780,266,Nadine,remove,
1336421,100,Nails,remove,
80240432,162,Nana,remove,
1219587,273,Naomi,remove,
267747,167,Nasser,remove,
11728859,181,Navarre,remove,
127811,173,Need,remove,
1108769,279,Neige,remove,
105,185,Nelly,remove,
6073582,250,Neo,remove,
73369,96,Neon,remove,
76769162,96,Neon,remove,
308440,96,Népal,remove,
63039,103,Neptune,remove,
240,123,nerd,remove,
6015,230,Nil,remove,
6461,188,Nile,remove,
69681,150,Nillson,remove,
69681,150,Nillsson,remove,
69681,150,Nilson,remove,
69681,150,Nilsson,remove,
66563,190,Nine,remove,
58624,208,Niro,remove,
175780917,212,Nixon,remove,
62065,121,NME,remove,
180460,256,Noah,remove,
1133090,133,Nobody,remove,
10579,133,Nobody,remove,
560482,208,Norma,remove,
210808,260,Normal,remove,
161392,237,North,remove,
6924,191,Novembre,remove,
1209354,213,Null,remove,
1209354,213,núll,remove,
372411,102,Oberkampf,remove,
72314,134,OCS,remove,
12777,91,OCS,remove,
94405,221,Octobre,remove,
90680,221,Octobre,remove,
180252,120,Odessa,remove,
415970,95,Oli,remove,
4397047,187,Olympe,remove,
893826,205,Opus,remove,
893826,205,OPUS,remove,
132,200,Opus,remove,
2165161,249,Or/Not,remove,
79765,150,Oregon,remove,
1433611,141,Organisation,remove,
66028,225,Orleans,remove,
3275,259,Orson,remove,
58551,169,Orwell,remove,
322968,122,Othello,remove,
342453,217,Oum,remove,
15915,199,Ours,remove,
9,115,Outcast.,remove,
7334,179,Owen,remove,
70909,168,P.O.L.,remove,
215,173,Paich,remove,
6488,217,Pain,remove,
469401,131,Palm,remove,
5292477,218,Palmer,remove,
84111,152,Panama,remove,
100109,95,Panther,remove,
1106074,231,Passage,remove,
110607,107,Passions,remove,
4975,133,Passy,remove,
1105946,119,Patience,remove,
104891,220,Paz,remove,
872,118,Peaches,remove,
67035,249,Pearl,remove,
368515,243,Peau,remove,
10785056,180,Peggy,remove,
1744,123,Percussions,remove,
92113,221,Perez,remove,
156148,155,Perfect,remove,
156148,155,Perfekt,remove,
8991,171,Perkins,remove,
1515481,250,Phèdre,remove,
5107,268,Phillips,remove,
400458,147,Picture,remove,
6704,174,Pinnochio,remove,
87562,174,Pinocchio,remove,
6704,174,Pinocchio,remove,
12433042,131,Pins,remove,
195723,96,Piper,remove,
1369715,161,Pirate,remove,
7620104,112,Piscine,remove,
7620104,112,PISCINE,remove,
466694,187,Pivot,remove,
14309985,148,Placebo,remove,
256922,163,Plaza,remove,
110246732,148,Please,remove,
1266381,139,Plume,remove,
478,186,Poe,remove,
270985,126,POIRIER,remove,
270985,126,Poirier,remove,
11125,116,Pokémon,remove,
97993702,167,Polar,remove,
1275175,167,Polar,remove,
163852,167,Polo,remove,
5382747,196,Pomme,remove,
205596157,209,Portland,remove,
1941,89,Portman,remove,
1638393,169,Poté,remove,
66467,91,Pratt,remove,
290503,265,Premiere,remove,
66958,247,Premiers,remove,
55686,105,Prez,remove,
1094303,196,Price,remove,
452669,107,Priest,remove,
130260602,107,Priest,remove,
207684527,129,Primal,remove,
13123005,93,Prime,remove,
13123005,93,PRIME,remove,
13123005,93,PrimeTimeFUT,remove,
290503,265,Primo,remove,
123659952,287,Princesse,remove,
12000,137,Prodigy,remove,
55712,205,Programme,remove,
398073,99,Psy,remove,
72679,155,Pure,remove,
293345,99,Pussy,remove,
8712,152,Quartz,remove,
6821499,269,Quincy,remove,
62996,139,R.S.,remove,
4836,244,Rage,remove,
1324,136,Rainbow,remove,
11213878,136,Rainbow,remove,
4665964,151,Random,remove,
5179221,265,Raphael,remove,
8338,165,Rapture,remove,
1053187,117,Rare,remove,
7738,121,Rat,remove,
106785,218,Ravi,remove,
106785,218,RAVI,remove,
346662,173,Rebel,remove,
7541,202,Redman,remove,
8185084,271,Regard,remove,
7613,91,Rei,remove,
96719,104,Remember,remove,
245595,241,Renard,remove,
7198066,105,Rendez-Vous,remove,
1703,134,Residents,remove,
80689,159,Respect,remove,
1252,121,Revolver,remove,
10787,119,Revolver,remove,
13820091,119,Revolver,remove,
1201027,92,Reyes,remove,
20,103,Rhapsody,remove,
1101289,255,Rhodes,remove,
93518,151,Rico,remove,
143731,151,Rico,remove,
1303,165,Ride,remove,
214936,283,Ringo,remove,
6858051,155,Riot,remove,
54044292,162,Riot,remove,
54044292,162,RIOT,remove,
1639073,178,Rivera,remove,
2648,163,Robyn,remove,
103702,118,Rocherau,remove,
103702,118,Rochereau,remove,
6976,176,Rockets,remove,
183725,103,Rockwell,remove,
5566104,284,Rocky,remove,
6976,176,Roketz,remove,
1032776,252,Romano,remove,
284883,121,Romero,remove,
188177,198,Romy,remove,
85901,146,Roosevelt,remove,
554643,119,Rosetta,remove,
5741,102,Rota,remove,
75833,256,Rothko,remove,
4123,117,Rover,remove,
52829882,106,Ruby,remove,
214,239,Rufus,remove,
8686,134,Rush,remove,
249308,167,Sabbat,remove,
647,165,Sabbat,remove,
249308,167,Sabbath,remove,
647,165,Sabbath,remove,
647,165,Sabbs,remove,
346307,137,Sabrina,remove,
16188,89,Saga,remove,
7229636,180,Sage,remove,
14221109,263,Saïd,remove,
55099,123,Saints,remove,
62996,139,Sakamoto,remove,
339222,146,Salem,remove,
13666,261,Salif,remove,
4897567,212,Sally,remove,
65971002,212,Sally,remove,
73131,89,salt,remove,
10886,291,Salut,remove,
281306,194,Samson,remove,
176206,278,Sand,remove,
4898753,232,Sanders,remove,
3550,255,Sandra,remove,
454131,115,Sandy,remove,
5317171,115,Sandy,remove,
4890,191,Sasha,remove,
10267328,191,Sasha,remove,
12341,185,Satan,remove,
3684,185,Satan,remove,
83044,178,Savage,remove,
76775202,132,Savage,remove,
83044,178,Savages,remove,
1951,91,Scarface,remove,
283333,98,Schnitzler,remove,
2677,120,Schwartz,remove,
367916,142,Scratch,remove,
3780,245,Scream,remove,
143171,120,SEB,remove,
143171,120,Seb,remove,
283762,112,Secrets,remove,
283762,112,SECRETS,remove,
3119,173,Self,remove,
112571752,139,Serpent,remove,
786,207,Serra,remove,
56150,140,Seth,remove,
259567,92,Séverin,remove,
2783,192,Shadows,remove,
61209,104,Shaka,remove,
160,99,Shaki,remove,
56740,112,Shamon,remove,
4433930,174,Shankar,remove,
4433930,174,Shankav,remove,
79549,113,Shannon,remove,
56740,112,Shannon,remove,
264523,126,Shaq,remove,
261566,144,she,remove,
81341,96,Shelter,remove,
4433930,174,Shenkar,remove,
6060,120,Shining,remove,
7506642,120,Shining,remove,
8141338,191,Shoes,remove,
152798,191,Shoes,remove,
556,128,Shore,remove,
207645,173,Sibelius,remove,
207645,173,Sibilus,remove,
74368152,143,Sid,remove,
440380,269,Sidney,remove,
207645,173,Siebelius,remove,
240544,194,Sierra,remove,
240544,194,SIERRA,remove,
142929,118,Silicon,remove,
4044591,172,Simpson,remove,
75709702,136,Sin,remove,
75709702,136,sin,remove,
1138,195,Sinclair,remove,
61583,102,Singers,remove,
6509,194,Sister,remove,
2272,184,Skin,remove,
195723,96,Skunk,remove,
